"Step","logistic - train_acc","logistic - train_acc__MIN","logistic - train_acc__MAX"
"37730","0.3484375","0.3484375","0.3484375"
"37740","0.3484375","0.3484375","0.3484375"
"37750","0.34609375","0.34609375","0.34609375"
"37760","0.34765625","0.34765625","0.34765625"
"37770","0.34140625","0.34140625","0.34140625"
"37780","0.3","0.3","0.3"
"37790","0.34765625","0.34765625","0.34765625"
"37800","0.325","0.325","0.325"
"37810","0.3375","0.3375","0.3375"
"37820","0.35078125","0.35078125","0.35078125"
"37830","0.32890625","0.32890625","0.32890625"
"37840","0.3421875","0.3421875","0.3421875"
"37850","0.35859375","0.35859375","0.35859375"
"37860","0.359375","0.359375","0.359375"
"37870","0.35625","0.35625","0.35625"
"37880","0.36015625","0.36015625","0.36015625"
"37890","0.33828125","0.33828125","0.33828125"
"37900","0.3328125","0.3328125","0.3328125"
"37910","0.3453125","0.3453125","0.3453125"
"37920","0.3625","0.3625","0.3625"
"37930","0.0984375","0.0984375","0.0984375"
"37940","0.36015625","0.36015625","0.36015625"
"37950","0.3421875","0.3421875","0.3421875"
"37960","0.325","0.325","0.325"
"37970","0.34921875","0.34921875","0.34921875"
"37980","0.34453125","0.34453125","0.34453125"
"37990","0.3328125","0.3328125","0.3328125"
"38000","0.325","0.325","0.325"
"38010","0.33828125","0.33828125","0.33828125"
"38020","0.37265625","0.37265625","0.37265625"
"38030","0.34765625","0.34765625","0.34765625"
"38040","0.33828125","0.33828125","0.33828125"
"38050","0.3515625","0.3515625","0.3515625"
"38060","0.33203125","0.33203125","0.33203125"
"38070","0.3484375","0.3484375","0.3484375"
"38080","0.33515625","0.33515625","0.33515625"
"38090","0.3390625","0.3390625","0.3390625"
"38100","0.3375","0.3375","0.3375"
"38110","0.34765625","0.34765625","0.34765625"
"38120","0.334375","0.334375","0.334375"
"38130","0.35859375","0.35859375","0.35859375"
"38140","0.346875","0.346875","0.346875"
"38150","0.34453125","0.34453125","0.34453125"
"38160","0.35546875","0.35546875","0.35546875"
"38170","0.3515625","0.3515625","0.3515625"
"38180","0.325","0.325","0.325"
"38190","0.3484375","0.3484375","0.3484375"
"38200","0.3421875","0.3421875","0.3421875"
"38210","0.334375","0.334375","0.334375"
"38220","0.38125","0.38125","0.38125"
"38230","0.3328125","0.3328125","0.3328125"
"38240","0.36171875","0.36171875","0.36171875"
"38250","0.3671875","0.3671875","0.3671875"
"38260","0.31171875","0.31171875","0.31171875"
"38270","0.325","0.325","0.325"
"38280","0.34140625","0.34140625","0.34140625"
"38290","0.33125","0.33125","0.33125"
"38300","0.35078125","0.35078125","0.35078125"
"38310","0.3421875","0.3421875","0.3421875"
"38320","0.06796875","0.06796875","0.06796875"
"38330","0.36484375","0.36484375","0.36484375"
"38340","0.34296875","0.34296875","0.34296875"
"38350","0.35","0.35","0.35"
"38360","0.34453125","0.34453125","0.34453125"
"38370","0.33125","0.33125","0.33125"
"38380","0.321875","0.321875","0.321875"
"38390","0.33515625","0.33515625","0.33515625"
"38400","0.36171875","0.36171875","0.36171875"
"38410","0.33671875","0.33671875","0.33671875"
"38420","0.35390625","0.35390625","0.35390625"
"38430","0.3328125","0.3328125","0.3328125"
"38440","0.35625","0.35625","0.35625"
"38450","0.3375","0.3375","0.3375"
"38460","0.31015625","0.31015625","0.31015625"
"38470","0.34140625","0.34140625","0.34140625"
"38480","0.34453125","0.34453125","0.34453125"
"38490","0.340625","0.340625","0.340625"
"38500","0.34140625","0.34140625","0.34140625"
"38510","0.34140625","0.34140625","0.34140625"
"38520","0.33203125","0.33203125","0.33203125"
"38530","0.35390625","0.35390625","0.35390625"
"38540","0.34375","0.34375","0.34375"
"38550","0.32890625","0.32890625","0.32890625"
"38560","0.35546875","0.35546875","0.35546875"
"38570","0.34609375","0.34609375","0.34609375"
"38580","0.33828125","0.33828125","0.33828125"
"38590","0.34296875","0.34296875","0.34296875"
"38600","0.34453125","0.34453125","0.34453125"
"38610","0.340625","0.340625","0.340625"
"38620","0.34921875","0.34921875","0.34921875"
"38630","0.34765625","0.34765625","0.34765625"
"38640","0.3078125","0.3078125","0.3078125"
"38650","0.321875","0.321875","0.321875"
"38660","0.33671875","0.33671875","0.33671875"
"38670","0.3609375","0.3609375","0.3609375"
"38680","0.37109375","0.37109375","0.37109375"
"38690","0.35","0.35","0.35"
"38700","0.35859375","0.35859375","0.35859375"
"38710","0.03515625","0.03515625","0.03515625"
"38720","0.35703125","0.35703125","0.35703125"
"38730","0.34296875","0.34296875","0.34296875"
"38740","0.35546875","0.35546875","0.35546875"
"38750","0.33828125","0.33828125","0.33828125"
"38760","0.33359375","0.33359375","0.33359375"
"38770","0.33828125","0.33828125","0.33828125"
"38780","0.34609375","0.34609375","0.34609375"
"38790","0.328125","0.328125","0.328125"
"38800","0.3484375","0.3484375","0.3484375"
"38810","0.3515625","0.3515625","0.3515625"
"38820","0.340625","0.340625","0.340625"
"38830","0.353125","0.353125","0.353125"
"38840","0.32265625","0.32265625","0.32265625"
"38850","0.3625","0.3625","0.3625"
"38860","0.3390625","0.3390625","0.3390625"
"38870","0.34375","0.34375","0.34375"
"38880","0.33828125","0.33828125","0.33828125"
"38890","0.37421875","0.37421875","0.37421875"
"38900","0.36328125","0.36328125","0.36328125"
"38910","0.3265625","0.3265625","0.3265625"
"38920","0.33203125","0.33203125","0.33203125"
"38930","0.35859375","0.35859375","0.35859375"
"38940","0.334375","0.334375","0.334375"
"38950","0.346875","0.346875","0.346875"
"38960","0.33125","0.33125","0.33125"
"38970","0.353125","0.353125","0.353125"
"38980","0.334375","0.334375","0.334375"
"38990","0.3484375","0.3484375","0.3484375"
"39000","0.33515625","0.33515625","0.33515625"
"39010","0.340625","0.340625","0.340625"
"39020","0.3328125","0.3328125","0.3328125"
"39030","0.33515625","0.33515625","0.33515625"
"39040","0.33046875","0.33046875","0.33046875"
"39050","0.36640625","0.36640625","0.36640625"
"39060","0.33671875","0.33671875","0.33671875"
"39070","0.33828125","0.33828125","0.33828125"
"39080","0.34140625","0.34140625","0.34140625"
"39090","0.34375","0.34375","0.34375"
"39100","0.3510937511920929","0.3510937511920929","0.3510937511920929"
